bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
2,2.0,1118,1673,1.5,0,4,3,7,906,212,2007,0,98127,47.5847,-122.4617,1193,1985,627000
4,5.0,1796,2395,2.5,0,2,4,9,1717,79,1964,0,98142,47.6432,-122.4334,1441,1769,727000
6,5.0,2498,7637,1.0,0,3,4,7,1502,996,1926,0,98196,47.1227,-121.8542,2863,9715,641000
2,2.0,1430,2733,3.0,0,0,4,7,1019,411,2000,0,98136,47.5102,-122.0967,1371,2972,491000
2,2.0,1096,3864,3.0,0,0,4,6,894,202,1959,0,98128,47.6472,-121.4283,1160,3628,510000
2,2.0,1590,1337,1.0,0,0,5,8,1067,523,1942,0,98067,47.3634,-121.8289,1524,1342,569000
3,3.0,1998,5708,1.0,0,0,3,11,1924,74,1964,0,98174,47.4029,-121.5881,2303,5316,677000
2,2.0,1712,4744,1.5,0,2,5,6,1471,241,1954,0,98157,47.3531,-121.6754,1815,4495,513000
4,4.0,1844,2743,2.0,0,1,4,5,1459,385,2008,0,98114,47.321,-121.8756,1903,2900,622000
2,1.0,1443,4225,2.0,0,4,2,8,1336,107,1992,0,98119,47.4438,-121.6063,1720,3110,543000
3,3.0,1890,5677,2.0,0,0,4,7,1475,415,1987,0,98094,47.2163,-121.8464,1724,4571,607000
6,5.0,2758,2561,2.0,0,0,4,10,2271,487,2018,0,98012,47.4085,-122.0375,2278,2142,860000
4,4.0,1868,1509,1.0,0,0,5,6,1123,745,1980,0,98052,47.7593,-121.977,1880,1425,661000
4,3.0,2583,20836,2.5,0,0,3,5,1928,655,1934,0,98186,47.1192,-121.4938,2504,19224,603000
3,4.0,1768,2961,2.0,0,0,3,7,1159,609,1994,1992,98002,47.2153,-121.8241,1736,3356,636000
4,5.0,2291,4549,2.0,0,0,1,5,2007,284,2005,0,98001,47.6444,-122.0472,2401,3892,587000
3,3.0,1453,11033,2.5,0,0,3,6,1150,303,1931,0,98055,47.1924,-122.2843,1520,8101,502000
3,3.0,1334,82722,2.0,1,0,2,5,961,373,1918,0,98104,47.2899,-121.9056,1277,60657,593000
2,2.0,1129,1816,1.0,0,0,3,6,889,240,1994,0,98099,47.4184,-122.1971,1293,1284,406000
5,5.0,2463,7044,1.5,0,0,4,5,1684,779,1938,0,98162,47.7602,-121.3533,2612,5092,761000
3,4.0,1381,2790,2.0,0,0,3,10,1340,41,1919,0,98192,47.2285,-121.9108,1596,3390,533000
2,2.0,1297,3194,1.0,0,0,3,6,806,491,1927,0,98068,47.7462,-122.4893,1511,3572,488000
3,3.0,1193,2762,3.0,0,0,3,7,1129,64,1902,1977,98082,47.603,-122.3885,1034,3584,518000
3,3.0,1364,1997,1.0,0,0,3,9,1097,267,1931,0,98140,47.5698,-122.1588,1463,1422,514000
4,4.0,2301,4755,2.0,0,0,3,8,1950,351,1985,0,98050,47.6065,-122.3894,2133,5751,768000
4,5.0,2281,1511,2.0,0,0,2,7,1645,636,2007,0,98021,47.1219,-121.4272,2588,1689,738000
4,5.0,1982,10482,1.0,0,0,3,8,1956,26,1957,0,98010,47.1692,-121.4748,2167,11365,688000
1,1.0,595,5136,3.0,0,1,2,8,500,95,1953,0,98085,47.3344,-121.335,523,4694,417000
3,2.0,1392,6891,2.5,0,0,3,9,1163,229,1941,0,98104,47.1518,-121.6522,1636,6381,522000
3,4.0,1588,3385,2.0,0,2,3,8,1584,4,2016,0,98089,47.7913,-121.7254,1705,4087,724000
1,2.0,1093,3664,1.0,0,0,3,9,1041,52,2007,0,98114,47.5063,-121.3918,1289,4133,549000
3,3.0,1978,6186,1.0,0,0,2,7,1611,367,1914,0,98115,47.4411,-121.3643,1742,6818,579000
4,4.0,1951,1937,1.5,0,2,3,6,1943,8,2001,0,98198,47.6499,-121.447,2240,1392,579000
2,3.0,954,3691,1.0,0,0,4,9,840,114,1982,0,98014,47.7839,-121.4662,1018,2992,483000
3,2.0,1780,2471,2.0,0,1,4,7,1217,563,1961,0,98168,47.7686,-121.694,1817,3157,660000
2,2.0,1053,2410,3.0,0,0,3,9,803,250,1930,0,98104,47.6551,-122.4981,1188,2344,550000
1,2.0,745,1000,2.0,0,0,3,5,547,198,1960,0,98082,47.364,-121.9846,785,1169,323000
2,2.0,1698,14349,2.5,0,2,4,7,1252,446,1925,0,98030,47.1462,-121.7372,1813,13396,574000
6,5.0,3148,2838,2.0,0,0,2,10,2846,302,1968,0,98014,47.1689,-121.8434,2838,3288,813000
4,5.0,2147,12465,2.0,0,0,4,6,1790,357,1956,0,98180,47.1008,-121.5146,2419,9617,607000
6,5.0,2518,11557,2.5,0,0,5,10,1549,969,1919,0,98110,47.1013,-121.5173,2669,8382,779000
3,2.0,1763,1757,2.0,0,0,4,10,1677,86,2022,0,98145,47.7555,-121.7816,2006,1721,632000
2,3.0,1619,2058,2.5,0,0,4,9,1164,455,1965,0,98062,47.7489,-122.4736,1523,2171,661000
3,3.0,1587,38116,1.0,0,0,4,7,1585,2,1920,0,98110,47.5673,-122.0568,1480,34084,492000
3,4.0,2105,19945,1.0,0,2,4,8,2066,39,2014,0,98150,47.6087,-122.2254,1704,22530,776000
4,3.0,2488,4792,2.5,0,2,4,9,2429,59,1959,0,98053,47.4592,-122.0935,2755,4780,821000
2,2.0,1799,6038,2.0,0,0,4,8,1663,136,1962,0,98160,47.2665,-121.7592,1677,7590,555000
3,2.0,1792,2967,2.5,0,4,4,8,1233,559,1950,0,98076,47.7401,-122.4202,1668,2228,688000
2,1.0,1476,6946,3.0,0,0,3,11,1200,276,1999,0,98055,47.2944,-122.4733,1587,5140,560000
3,2.0,2124,2769,1.0,0,0,3,8,1465,659,1991,0,98022,47.6178,-121.9758,1914,3442,645000
4,4.0,2234,1000,2.0,0,2,4,11,1572,662,1983,0,98166,47.2718,-121.5477,2600,1101,840000
3,4.0,1550,1707,1.5,0,1,1,5,1309,241,2000,0,98178,47.7091,-122.4632,1574,1882,535000
3,3.0,1565,4998,2.0,0,1,4,6,965,600,1938,0,98103,47.5559,-121.4811,1859,3581,557000
3,2.0,1772,1989,2.0,0,0,5,7,1750,22,1999,0,98194,47.5499,-122.0393,1472,2511,571000
3,4.0,1313,4657,1.0,0,0,4,7,1270,43,1910,0,98045,47.1682,-122.3581,1227,5417,453000
4,5.0,2057,2080,2.0,0,3,5,8,1547,510,2018,0,98119,47.3936,-121.819,1959,2410,765000
5,5.0,2829,2628,2.0,0,0,4,6,2281,548,1956,0,98008,47.4674,-121.3572,3090,3278,773000
6,5.0,2243,9726,1.0,0,1,2,11,1764,479,1902,1973,98065,47.3058,-121.849,1985,10182,756000
4,5.0,2560,5991,2.5,0,0,4,6,2439,121,1936,0,98168,47.7167,-121.676,2432,5612,769000
3,3.0,2037,4877,2.0,0,2,3,7,1783,254,1983,0,98005,47.6864,-121.5203,2372,4820,725000
4,3.0,1962,9929,3.0,0,0,3,6,1395,567,1995,0,98045,47.4455,-121.5408,1659,11581,682000
3,4.0,1863,7219,1.0,1,0,3,7,1451,412,2010,0,98046,47.338,-122.4123,2046,8383,785000
3,2.0,1701,15635,1.0,0,0,3,5,1312,389,1924,0,98164,47.6611,-121.6108,1839,16663,528000
4,5.0,2469,3402,2.0,0,1,3,6,2429,40,1920,0,98145,47.2378,-121.3607,2104,2827,657000
1,2.0,1195,3485,1.0,0,1,3,8,801,394,2021,0,98169,47.1501,-121.6592,1285,4152,543000
5,5.0,2080,1736,3.0,0,0,4,6,1323,757,2013,0,98158,47.132,-121.4963,2138,1889,629000
3,3.0,1876,3487,1.0,0,1,4,6,1786,90,1979,0,98180,47.1271,-121.9173,1717,2904,581000
4,5.0,2038,10634,2.0,0,0,3,8,1954,84,2011,0,98079,47.4422,-122.1171,1884,10511,675000
4,3.0,2125,13905,2.0,0,0,3,5,2016,109,1941,0,98148,47.2787,-121.6885,2408,18053,563000
5,4.0,2282,10596,1.5,0,0,4,7,1836,446,1900,0,98164,47.5833,-121.9094,2036,9505,690000
4,3.0,2624,1170,1.0,0,0,4,4,2267,357,1922,0,98066,47.5577,-121.4257,2637,901,563000
4,3.0,2412,11690,2.0,0,0,5,7,1991,421,2006,0,98173,47.4794,-121.3307,2587,8335,733000
2,3.0,1078,1129,2.0,0,0,1,8,677,401,2012,0,98004,47.347,-121.5162,918,915,477000
3,3.0,1300,10082,1.0,0,1,4,5,1090,210,1923,0,98178,47.6953,-121.3088,1525,8188,469000
2,2.0,1184,3662,3.0,1,2,3,9,717,467,1946,0,98088,47.5968,-122.082,1071,4449,734000
4,5.0,2230,8622,1.0,0,0,4,9,1628,602,1988,2008,98055,47.2901,-121.4251,2068,6843,693000
3,3.0,1772,1693,1.5,0,0,2,5,1724,48,1906,0,98059,47.4512,-122.1041,1890,2061,458000
4,4.0,2476,12543,2.0,0,3,3,12,1787,689,2020,0,98170,47.2094,-122.3584,2058,9433,864000
1,1.0,1137,1522,1.0,0,1,3,6,1110,27,2021,0,98002,47.3301,-121.7544,1195,1893,406000
2,2.0,1591,2879,3.0,0,0,3,5,1114,477,1937,0,98046,47.798,-121.954,1856,2458,523000
4,5.0,2198,2212,1.5,0,2,3,3,1595,603,2010,0,98002,47.2567,-121.394,1977,2360,635000
2,3.0,883,1208,1.0,0,0,4,7,752,131,1946,0,98178,47.5888,-121.9094,834,961,414000
2,3.0,1241,5301,1.5,0,0,4,7,1123,118,2002,2010,98129,47.2669,-121.3868,1108,4951,466000
1,1.0,1218,20845,2.0,0,0,3,7,975,243,1934,0,98013,47.7567,-122.4056,1373,15664,494000
6,5.0,2885,41503,2.0,0,0,3,9,2749,136,1977,2009,98070,47.3171,-121.5034,2501,43483,799000
4,5.0,2251,5312,2.0,0,3,3,8,1387,864,1961,0,98022,47.3427,-121.5891,2113,4821,791000
3,3.0,1604,12008,1.0,0,0,5,7,1554,50,1972,1985,98017,47.5157,-121.636,1669,14545,537000
3,3.0,1391,5918,1.0,0,0,3,8,944,447,1902,0,98187,47.5117,-122.0738,1338,4788,532000
3,3.0,1663,7325,2.5,1,3,3,10,1586,77,2001,1982,98086,47.5054,-121.5595,1374,6358,951000
4,5.0,2193,3738,1.0,0,3,3,5,1667,526,1919,0,98070,47.5013,-121.92,2586,3014,629000
4,5.0,1903,5745,2.5,0,1,4,6,1776,127,2004,0,98116,47.3185,-121.6418,1780,5965,613000
2,2.0,1229,7555,1.0,0,0,3,7,1068,161,1996,0,98003,47.4041,-121.8373,1202,5795,455000
2,2.0,1018,3094,2.5,0,0,1,7,682,336,2004,0,98110,47.5154,-122.3111,883,2517,460000
2,1.0,1636,4619,1.5,1,2,4,7,1582,54,1943,0,98198,47.5699,-122.4225,1875,5114,758000
4,5.0,2012,4690,2.0,0,0,4,6,1405,607,1931,0,98081,47.2772,-122.0606,1844,3492,607000
4,5.0,2536,9520,1.0,0,0,4,8,1769,767,1999,0,98177,47.591,-121.3807,2049,10909,799000
3,3.0,2159,2095,1.0,0,0,2,8,1999,160,1925,0,98178,47.7463,-121.8643,2000,1598,660000
1,1.0,876,4716,1.0,0,0,3,7,563,313,1947,1993,98101,47.6305,-121.5374,1046,4958,354000
2,2.0,997,22688,1.0,0,0,5,5,687,310,1904,1998,98035,47.159,-121.8089,856,29465,402000
6,5.0,2274,12472,1.0,0,0,4,7,1823,451,1958,0,98151,47.4284,-121.3505,1848,10032,716000
3,3.0,1258,14463,2.0,0,0,3,7,1173,85,1960,0,98135,47.4047,-122.0567,1297,12390,450000
4,5.0,1688,5012,2.0,0,0,3,7,1112,576,1948,0,98050,47.3356,-122.4315,1601,6210,579000
4,5.0,2514,6354,2.0,0,0,3,9,2059,455,1929,0,98010,47.4439,-121.5632,2811,6835,799000
3,3.0,1735,10958,2.0,0,0,3,7,1535,200,1916,0,98183,47.4077,-121.6535,1896,10909,524000
2,2.0,1417,17123,2.0,0,1,4,4,1338,79,1969,0,98019,47.1043,-121.867,1239,17767,464000
2,1.0,634,1031,1.5,0,2,5,7,618,16,1957,0,98023,47.2656,-122.1083,650,904,372000
4,4.0,1741,1716,2.0,0,0,3,8,1591,150,1962,0,98095,47.2496,-122.2741,1415,2082,618000
4,4.0,2366,14010,1.5,0,0,2,8,2037,329,1960,0,98064,47.3445,-121.9213,2309,16072,585000
4,4.0,2186,3938,2.5,0,0,4,7,1691,495,1962,0,98161,47.2221,-121.7006,2373,4275,694000
3,2.0,1656,2872,1.0,0,0,2,6,1068,588,1914,0,98194,47.1475,-121.8053,1600,3616,379000
1,1.0,1069,1802,1.0,0,0,5,7,945,124,1900,0,98096,47.2376,-121.975,906,1886,448000
6,5.0,3391,3153,2.0,1,0,4,7,3381,10,1912,0,98097,47.6979,-121.8524,2796,3175,1033000
4,4.0,2034,1601,1.0,1,1,5,12,1820,214,1947,0,98009,47.6579,-122.3705,2322,2058,1070000
3,3.0,1721,26183,2.5,0,0,3,8,1044,677,1933,0,98125,47.4095,-121.665,1990,21565,600000
6,5.0,2958,4827,2.5,0,0,2,8,2362,596,1929,0,98157,47.7145,-121.6189,2772,3790,895000
4,3.0,2818,4692,1.0,0,0,3,7,2384,434,1918,0,98018,47.2629,-122.4863,2439,3741,691000
3,3.0,1070,7867,1.0,0,2,3,7,937,133,2018,0,98082,47.5089,-122.1754,1275,10177,467000
4,4.0,2305,10613,2.0,0,0,3,8,2047,258,1963,0,98199,47.2,-122.3895,2347,11583,642000
4,4.0,2066,10475,2.0,0,1,5,7,1701,365,1965,0,98029,47.6834,-121.3021,2047,9255,736000
4,5.0,2270,11602,1.0,0,0,4,12,1565,705,2016,0,98116,47.1914,-121.788,2489,9855,912000
2,3.0,1103,2967,2.0,0,1,4,7,1077,26,1956,0,98083,47.1223,-121.9411,957,2178,523000
3,3.0,1685,3873,2.0,0,3,3,5,1481,204,1943,2011,98061,47.2914,-121.9444,1739,3018,560000
5,5.0,2713,9093,1.0,0,3,4,8,1885,828,1911,0,98133,47.7307,-121.3423,3136,11320,902000
2,1.0,2234,3223,1.0,0,0,4,5,1628,606,2021,0,98105,47.1906,-121.7082,1808,3701,562000
3,3.0,1942,4895,2.0,0,0,3,6,1881,61,1939,0,98114,47.3315,-122.2976,2076,6192,555000
3,3.0,1446,6762,1.0,0,0,5,7,1381,65,2007,0,98069,47.3215,-121.9622,1476,6453,541000
3,4.0,1573,9211,2.5,0,3,3,8,1199,374,1923,0,98184,47.6612,-121.571,1857,9770,650000
4,4.0,1964,1185,1.5,0,0,3,7,1208,756,1910,0,98118,47.3951,-121.992,1774,1173,606000
5,5.0,1961,8706,2.0,0,0,2,4,1215,746,1965,0,98180,47.5281,-122.1286,2243,10698,592000
2,2.0,1201,4077,2.5,0,0,4,7,857,344,1900,0,98015,47.3831,-121.3105,1109,5279,467000
2,1.0,1520,8656,2.5,0,0,4,7,1295,225,2020,0,98090,47.486,-121.3772,1477,10904,535000
2,2.0,918,9150,1.5,0,0,3,9,765,153,1957,0,98088,47.1437,-121.3701,813,9688,419000
5,4.0,2815,17789,1.0,0,0,3,7,2403,412,1927,0,98083,47.3618,-122.342,3224,13112,722000
4,4.0,2246,14512,2.0,0,0,2,8,1992,254,1967,0,98020,47.6986,-122.2189,1972,15535,726000
3,3.0,1480,14433,1.5,0,0,3,6,899,581,2004,1987,98107,47.5837,-121.9695,1693,10944,517000
4,4.0,2058,15599,1.0,0,3,3,8,1321,737,2022,0,98073,47.7873,-121.5014,2021,12219,797000
5,5.0,2979,6205,3.0,0,2,3,8,2216,763,1993,0,98092,47.6515,-121.6158,3378,5056,854000
4,4.0,2320,5043,1.0,0,2,3,9,1536,784,1958,0,98016,47.4161,-121.4804,2101,4630,765000
5,5.0,2503,9880,1.0,0,0,4,5,1577,926,1970,0,98075,47.5734,-121.3951,2135,10424,735000
3,3.0,1629,8828,1.0,0,2,3,7,1395,234,1921,0,98098,47.6431,-121.5631,1665,7946,670000
4,3.0,2123,3838,2.0,0,0,4,8,1966,157,1989,0,98153,47.2888,-122.1859,2131,3728,666000
3,3.0,1546,6794,2.0,0,0,2,5,1393,153,1928,0,98119,47.142,-122.1575,1457,4949,469000
4,4.0,1469,4779,1.0,0,0,3,7,1361,108,1988,0,98057,47.3841,-122.077,1565,5122,552000
4,3.0,2713,2482,1.0,0,0,3,10,2350,363,1973,0,98149,47.2013,-122.1363,2274,2716,808000
4,4.0,2147,13799,1.0,0,0,3,7,1920,227,1983,0,98133,47.2941,-122.2011,2252,10482,623000
4,3.0,2219,5137,2.0,0,4,3,11,1573,646,1977,0,98137,47.7628,-121.597,1963,6016,901000
2,2.0,1283,25310,1.0,0,0,4,5,1279,4,1996,0,98011,47.693,-122.4592,1093,27549,389000
3,3.0,1479,1339,3.0,0,0,5,8,996,483,1968,0,98105,47.5147,-121.6259,1721,1331,649000
6,5.0,2844,3148,1.0,0,0,2,7,1950,894,1944,0,98065,47.3809,-121.5117,2798,3248,759000
5,5.0,2020,5045,3.0,0,0,3,7,1445,575,1969,0,98191,47.285,-122.4207,2233,5054,631000
1,1.0,1583,12209,1.0,0,0,5,11,1567,16,1985,0,98026,47.5,-122.4258,1323,8940,645000
2,1.0,930,6765,2.0,0,0,2,5,926,4,1916,0,98019,47.4732,-122.1574,765,7719,411000
2,1.0,990,6300,1.0,0,2,4,9,909,81,1978,0,98016,47.6465,-122.25,988,6345,510000
4,4.0,1968,1995,1.0,0,0,5,8,1676,292,1938,0,98056,47.7496,-121.8026,1823,1603,657000
4,5.0,2486,1948,2.5,0,0,5,6,2009,477,1939,0,98101,47.3303,-121.6895,1994,2159,639000
2,1.0,1304,6361,2.5,0,1,3,9,1289,15,1927,0,98114,47.2444,-121.739,1139,7105,489000
3,4.0,1329,1650,1.5,1,3,3,7,1167,162,2016,2002,98068,47.382,-122.0712,1180,1366,732000
4,3.0,2476,3212,2.0,0,2,3,8,2421,55,1901,0,98078,47.4063,-121.9019,2267,3783,731000
4,5.0,2319,7337,2.0,0,0,4,7,1685,634,1981,0,98030,47.1279,-121.732,2669,7146,677000
3,4.0,1862,2240,2.5,1,0,5,9,1366,496,1926,0,98007,47.7032,-122.3567,1803,1811,831000
3,3.0,1915,17753,1.0,0,0,4,8,1804,111,1920,0,98140,47.7969,-122.2246,2052,19432,667000
3,3.0,2418,13084,2.0,0,2,4,6,1596,822,1986,0,98152,47.7462,-121.4314,1952,13843,759000
3,3.0,2356,1398,2.0,0,3,4,8,2305,51,1906,0,98107,47.7025,-122.0892,2652,1122,790000
3,2.0,1494,2331,1.5,0,0,4,6,1200,294,1960,1998,98022,47.7948,-121.5386,1339,2852,514000
4,4.0,2587,1000,2.5,0,0,4,7,2511,76,1951,0,98175,47.7355,-122.1988,2389,1213,852000
5,5.0,2615,2628,1.0,0,2,4,6,1921,694,2022,0,98030,47.5819,-122.45,2139,3158,820000
4,4.0,2250,9073,1.0,0,0,3,4,1994,256,1947,2003,98188,47.2167,-121.8995,2169,8524,500000
4,4.0,1592,3529,2.0,0,0,3,6,1263,329,1918,0,98167,47.2094,-121.429,1817,4216,447000
2,1.0,1249,7106,2.0,0,0,4,7,1063,186,1972,0,98148,47.1341,-121.5169,1188,8576,417000
3,4.0,1456,1454,1.0,0,0,3,7,1167,289,1911,0,98154,47.3883,-122.1965,1694,1887,515000
1,2.0,1148,9306,1.5,0,4,3,7,1133,15,2009,0,98049,47.6662,-121.4081,1317,11861,633000
2,3.0,1621,3152,3.0,0,0,4,6,1421,200,1993,0,98069,47.4432,-121.9243,1337,2930,535000
4,4.0,1478,4963,1.0,0,0,4,8,1035,443,1970,0,98042,47.3564,-122.4412,1363,4064,510000
6,5.0,2893,4563,2.0,0,0,5,8,2788,105,1901,0,98006,47.1765,-122.4665,3368,3995,806000
2,1.0,1637,1777,2.0,1,0,3,7,1175,462,1916,0,98181,47.1362,-121.9179,1329,1771,642000
3,3.0,1644,1954,1.5,0,0,4,9,1231,413,1974,0,98034,47.3794,-121.8444,1819,2312,617000
4,5.0,2319,10660,3.0,0,0,3,8,1486,833,2013,0,98122,47.1699,-122.4041,2696,12086,714000
2,2.0,1405,6763,2.0,0,0,5,8,1349,56,1975,0,98124,47.1725,-121.3933,1557,7930,514000
3,4.0,1802,11385,2.0,0,1,2,6,1287,515,1902,0,98197,47.3767,-121.6381,1978,10565,600000
4,5.0,2019,6372,2.0,0,1,4,3,1421,598,1920,0,98010,47.452,-121.5385,2296,5404,595000
4,4.0,1735,5510,2.0,0,0,4,9,1680,55,1977,0,98028,47.2307,-121.7992,1850,3937,646000
2,3.0,964,1235,2.0,0,0,3,8,889,75,1978,0,98003,47.5792,-121.7037,934,1329,414000
3,3.0,1913,3959,2.5,0,4,5,5,1256,657,1950,0,98077,47.3931,-122.0346,1578,4660,643000
4,4.0,2106,4808,1.5,0,0,4,7,1912,194,2005,0,98176,47.1643,-121.6848,2349,5931,670000
3,2.0,1658,23447,1.0,0,2,3,8,1600,58,2004,0,98111,47.5459,-121.3262,1927,23113,590000
1,1.0,773,8515,1.0,0,0,1,8,500,273,1909,0,98194,47.3499,-121.7227,777,10700,348000
4,3.0,2008,16795,1.0,0,2,3,9,1868,140,2015,0,98126,47.1366,-122.09,2034,13796,679000
1,2.0,1214,7927,1.0,0,2,3,6,994,220,1954,0,98035,47.7636,-122.1577,1167,7995,517000
4,3.0,1999,2782,2.5,0,1,4,7,1734,265,1935,1993,98180,47.4998,-121.344,2284,2304,645000
2,2.0,898,5398,2.0,0,3,5,5,716,182,1950,0,98114,47.4344,-122.278,724,4388,475000
6,5.0,3123,5937,2.0,0,3,2,7,2745,378,1973,1999,98062,47.7014,-121.5326,3279,7552,934000
3,2.0,1639,2318,2.0,0,0,3,4,1006,633,1916,1991,98052,47.7557,-121.9417,1906,2760,464000
3,4.0,1709,3614,2.5,0,0,3,9,1547,162,2007,0,98116,47.2542,-121.9675,1438,2555,603000
2,3.0,1782,4169,2.0,0,0,2,7,1093,689,1988,0,98047,47.6671,-121.603,2109,3590,609000
3,4.0,1694,17756,2.5,0,2,3,9,1325,369,1960,0,98182,47.6818,-122.3224,2011,14615,768000
5,5.0,2587,1000,1.5,0,1,3,5,1708,879,1990,0,98156,47.1381,-121.9404,3032,788,720000
6,5.0,2546,12896,3.0,0,0,3,6,2366,180,1996,0,98101,47.5984,-122.457,2508,14423,744000
3,3.0,1634,2323,2.0,0,0,4,6,1185,449,1974,0,98023,47.1441,-121.6955,1558,2416,483000
3,3.0,1883,1640,1.0,0,1,4,7,1472,411,1912,0,98107,47.5163,-122.4299,2038,1595,594000
4,5.0,1633,12632,2.0,0,0,3,8,1260,373,1964,0,98035,47.5685,-122.3953,1515,10279,697000
5,5.0,2560,8827,2.0,1,0,4,7,2327,233,1994,0,98103,47.3569,-121.4862,2118,7649,930000
3,2.0,1730,13408,1.0,0,1,4,6,1371,359,1996,0,98119,47.7166,-121.9685,2008,12250,606000
3,3.0,1712,9326,2.0,0,0,4,5,1567,145,1984,0,98032,47.6604,-122.2588,1804,10923,534000
3,4.0,2011,25537,1.0,0,0,3,5,1266,745,1979,0,98002,47.7482,-121.7889,1775,33032,609000
4,4.0,2200,7685,1.0,0,0,4,8,1489,711,2002,0,98112,47.3204,-121.8769,1776,6228,624000
1,1.0,1343,4336,3.0,0,0,4,7,1102,241,1986,0,98122,47.1151,-122.0069,1463,3924,417000
4,5.0,1802,6466,2.0,1,0,3,8,1764,38,1973,0,98016,47.668,-121.4135,2056,5613,859000
3,2.0,1741,13290,2.5,1,0,3,8,1097,644,1947,1989,98144,47.2561,-121.6007,1675,9654,762000
4,3.0,2125,2635,2.0,0,0,5,6,1312,813,1996,0,98179,47.427,-122.3181,1769,2191,631000
2,1.0,979,2918,1.5,0,0,4,6,649,330,1985,0,98195,47.6721,-121.8151,1037,3621,457000
3,3.0,1987,3838,2.0,0,0,5,8,1702,285,2004,0,98092,47.2513,-122.3935,1826,4628,599000
3,4.0,2397,1000,2.0,0,0,4,8,1821,576,1969,1979,98054,47.3183,-122.2064,2056,801,698000
4,5.0,2095,5489,3.0,0,4,4,7,1949,146,1946,0,98148,47.4074,-121.4082,2104,5048,734000
2,2.0,1452,1087,1.0,0,0,3,5,913,539,1999,2021,98033,47.2903,-121.9455,1441,964,440000
3,4.0,1725,5128,2.5,1,3,3,4,1171,554,2010,0,98136,47.4229,-121.4295,1737,4044,761000
3,3.0,1486,9821,3.0,0,2,5,6,1070,416,1909,0,98152,47.1067,-122.3008,1679,10541,625000
3,2.0,1154,3356,2.0,0,0,3,3,982,172,1956,0,98053,47.2485,-122.2536,1147,3471,316000
4,3.0,1888,18802,3.0,0,1,2,6,1650,238,1979,0,98064,47.6828,-122.0766,2190,17978,643000
4,5.0,1682,1528,1.5,0,0,4,7,1093,589,1912,1982,98058,47.3894,-122.0604,1912,1854,695000
4,5.0,2611,12746,3.0,1,1,4,5,2552,59,2014,0,98118,47.5455,-121.6057,2769,13662,969000
3,4.0,1665,8435,2.0,0,0,3,5,1226,439,1960,0,98037,47.2626,-121.7807,1370,7217,506000
4,4.0,1996,1245,1.0,0,2,3,9,1767,229,1957,0,98012,47.5549,-121.8361,2287,1151,757000
3,3.0,1967,42986,3.0,1,0,3,7,1593,374,1983,0,98084,47.8,-121.7771,2286,33963,882000
2,3.0,963,4670,2.0,0,2,2,10,664,299,1967,0,98132,47.5167,-121.6214,915,4926,525000
2,2.0,1070,2436,2.0,0,0,4,7,1004,66,1983,0,98094,47.5399,-121.4286,1081,2563,424000
3,3.0,1720,1595,2.0,0,3,3,8,1595,125,1985,2022,98159,47.1781,-122.0023,1569,1949,640000
4,5.0,2409,4122,1.0,0,0,4,6,1827,582,1928,0,98086,47.3824,-121.5365,1941,5002,645000
4,4.0,2251,4439,2.0,0,1,4,7,1881,370,1915,2010,98038,47.7025,-121.9059,2232,5336,814000
4,3.0,2174,5335,2.5,0,0,4,5,1529,645,2006,0,98165,47.684,-121.6335,1852,5492,706000
3,2.0,1723,3873,1.0,0,0,3,3,1509,214,1962,2017,98092,47.4657,-121.4502,1505,4226,497000
3,2.0,1820,8157,1.0,0,0,3,10,1317,503,1946,0,98014,47.7324,-122.4613,1806,9506,574000
2,1.0,1360,3604,1.0,0,3,3,7,1275,85,1942,0,98075,47.2001,-121.844,1560,2721,476000
3,2.0,1391,1045,1.5,0,0,3,9,956,435,1922,0,98128,47.5607,-121.3127,1583,920,559000
3,4.0,1714,4361,2.0,0,3,4,7,1039,675,1929,0,98073,47.2742,-121.9045,2033,3495,597000
2,2.0,978,1000,2.0,0,0,3,6,692,286,1956,0,98152,47.5519,-121.4628,971,1007,406000
2,2.0,1324,6523,3.0,0,2,4,7,896,428,1929,0,98010,47.1612,-122.2769,1352,7845,507000
3,2.0,1556,2245,2.0,0,0,3,8,1250,306,2006,1992,98038,47.7605,-121.7749,1756,1882,621000
4,4.0,2862,5601,1.0,0,0,3,7,1950,912,1966,0,98171,47.6504,-121.4556,3091,6377,886000
6,5.0,2888,14062,3.0,0,3,5,9,2614,274,1955,0,98105,47.2407,-121.9822,2522,13267,891000
5,4.0,2079,2301,2.0,0,0,3,4,1448,631,1923,0,98165,47.5461,-121.9159,1994,2857,617000
4,4.0,2060,11487,2.0,0,0,3,8,1819,241,2012,0,98170,47.6314,-122.4016,2414,12361,768000
3,4.0,1856,3475,2.0,0,0,3,7,1543,313,2000,0,98032,47.2466,-122.4494,1593,4469,556000
4,4.0,2602,19981,3.0,1,0,3,6,2588,14,1976,0,98014,47.1653,-121.9376,2299,16932,950000
4,3.0,1923,3670,2.0,0,0,4,7,1923,0,2005,0,98132,47.3462,-121.4878,1847,4604,635000
2,3.0,825,2509,1.5,0,1,2,7,782,43,1995,0,98152,47.195,-121.3824,970,2294,316000
